9.471290e+0;2.060470e-19
9.839270e+0;1.910430e-19
1.022018e+1;1.789420e-19
1.061449e+1;1.688810e-19
1.102264e+1;1.594150e-19
1.144515e+1;1.505070e-19
1.188250e+1;1.421220e-19
1.233521e+1;1.338160e-19
1.280384e+1;1.258790e-19
1.328894e+1;1.184330e-19
1.379108e+1;1.114440e-19
1.431087e+1;1.048850e-19
1.484893e+1;9.872510e-20
1.540590e+1;9.391070e-20
1.598244e+1;8.969280e-20
1.657924e+1;8.567280e-20
1.719701e+1;8.184080e-20
1.783649e+1;7.818740e-20
1.849845e+1;7.454430e-20
1.918366e+1;7.102670e-20
1.989296e+1;6.768100e-20
2.062719e+1;6.511300e-20
2.138721e+1;6.274980e-20
2.217395e+1;6.047590e-20
2.298833e+1;5.828780e-20
2.383133e+1;5.618200e-20
2.470396e+1;5.415510e-20
2.560725e+1;5.218750e-20
2.654229e+1;5.028590e-20
2.751018e+1;4.845600e-20
2.851209e+1;4.669480e-20
2.954921e+1;4.499960e-20
3.062278e+1;4.348880e-20
3.173407e+1;4.211650e-20
3.288442e+1;4.078900e-20
3.407519e+1;3.950460e-20
3.530781e+1;3.826200e-20
3.658374e+1;3.705950e-20
3.790451e+1;3.589600e-20
3.927170e+1;3.476990e-20
4.068694e+1;3.369110e-20
4.215191e+1;3.265810e-20
4.366836e+1;3.165750e-20
4.523810e+1;3.068840e-20
4.686301e+1;2.974960e-20
4.854502e+1;2.884020e-20
5.028614e+1;2.796890e-20
5.208844e+1;2.717330e-20
5.395409e+1;2.640080e-20
5.588529e+1;2.565080e-20
5.788437e+1;2.492250e-20
5.995369e+1;2.421530e-20
6.209573e+1;2.361940e-20
6.431306e+1;2.304040e-20
6.660830e+1;2.247590e-20
6.898420e+1;2.192550e-20
7.144360e+1;2.143110e-20
7.398942e+1;2.097750e-20
7.662471e+1;2.053370e-20
7.935261e+1;2.009950e-20
8.217638e+1;1.974380e-20
8.509938e+1;1.941510e-20
8.812509e+1;1.909210e-20
9.125714e+1;1.877900e-20
9.449926e+1;1.847780e-20
9.785531e+1;1.818160e-20
1.013293e+2;1.795780e-20
1.086478e+2;1.773660e-20
1.164898e+2;1.751820e-20
1.248925e+2;1.730260e-20
1.338963e+2;1.699390e-20
1.435440e+2;1.668960e-20
1.538817e+2;1.619790e-20
1.593245e+2;1.579560e-20
1.649587e+2;1.540350e-20
1.707908e+2;1.502120e-20
1.768279e+2;1.464840e-20
1.830772e+2;1.428500e-20
1.895461e+2;1.393060e-20
1.962423e+2;1.358510e-20
2.031738e+2;1.325620e-20
2.103489e+2;1.294470e-20
2.177762e+2;1.264050e-20
2.254644e+2;1.234350e-20
2.334229e+2;1.205360e-20
2.416610e+2;1.177050e-20
2.501886e+2;1.149570e-20
2.590160e+2;1.129850e-20
2.681535e+2;1.110470e-20
2.776121e+2;1.091430e-20
2.874031e+2;1.072720e-20
2.975383e+2;1.054330e-20
3.080295e+2;1.040400e-20
3.188895e+2;1.027930e-20
3.301311e+2;1.015610e-20
3.417678e+2;1.003450e-20
3.538134e+2;9.914290e-21
3.662823e+2;9.795540e-21
3.791894e+2;9.678230e-21
3.925501e+2;9.562340e-21
4.063803e+2;9.433180e-21
4.206965e+2;9.288630e-21
4.355158e+2;9.146300e-21
4.508559e+2;9.006160e-21
4.667351e+2;8.868180e-21
4.831724e+2;8.732330e-21
5.001872e+2;8.597580e-21
5.178000e+2;8.377120e-21
5.360318e+2;8.162320e-21
5.549043e+2;7.953040e-21
5.744399e+2;7.749140e-21
5.946621e+2;7.550480e-21
6.155950e+2;7.396620e-21
6.372635e+2;7.259500e-21
6.596934e+2;7.124930e-21
6.829117e+2;6.992860e-21
7.069458e+2;6.853740e-21
7.318245e+2;6.694130e-21
7.575776e+2;6.538250e-21
7.842356e+2;6.386000e-21
8.118305e+2;6.251370e-21
8.403951e+2;6.138300e-21
8.699636e+2;6.027280e-21
9.005711e+2;5.918270e-21
9.322543e+2;5.811240e-21
9.650509e+2;5.706150e-21
